time_uk,datetime_utc,company,ticker,category_code,category,headline,rns_number,news_id,last_price,pct_change,brief,summary,retail_take,sentiment,source_url
2026-08-04 10:19:05,2026-08-04T09:19:05.000,Morgan Sindall Group PLC,MGNS,TVR,Total voting rights,Total Voting Rights,2089P,17721538,4368,-0.274,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/morgan-sindall-group--mgns/total-voting-rights/9703702
2026-08-04 10:19:01,2026-08-04T09:19:01.000,Gana Media Group PLC ,GANA,BOA,Board appointment/change,Board change ,2085P,17721537,0.125,0.0,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/gana-media-group-plc--gana/board-change-/9703701
2026-08-04 10:18:00,2026-08-04T09:18:00.000,Xtrackers II,,DIV,Dividend declaration,Important Notice of Dividend Announcement to shareholder of Xtrackers II,0804920491,17721534,,,,,,,
2026-08-04 10:15:00,2026-08-04T09:15:00.000,Xtrackers II,,DIV,Dividend declaration,Important Notice of Dividend Announcement to shareholder of Xtrackers II,0804646110,17721531,,,,,,,
2026-08-04 10:14:00,2026-08-04T09:14:00.000,Xtrackers II,XE5G,DIV,Dividend declaration,Important Notice of Dividend Announcement to shareholder of Xtrackers II,0804860227,17721529,7.769,,,,,,
2026-08-04 10:13:30,2026-08-04T09:13:30.000,Glenveagh Properties plc,GLV,TVR,Total voting rights,Total Voting Rights,2076P,17721526,2.42,,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/glenveagh-properties-cdi---glv/total-voting-rights/9703689
2026-08-04 10:12:01,2026-08-04T09:12:01.000,HSBC UK Bank PLC,RT90,DOC,,Half-year Financial Report,1995P,17721523,100.29,,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/hsbc-uk-bank-plc--rt90/half-year-financial-report/9703683
2026-08-04 10:10:57,2026-08-04T09:10:57.000,Uniphar PLC,UPR,HOL,Holding(s) in company,Holding(s) in Company,1993P,17721522,370.0,-0.538,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/uniphar-cdi---upr/holding-s-in-company/9703682
2026-08-04 10:10:47,2026-08-04T09:10:47.000,Guaranty Trust Holding Company PLC,GTCO,TVR,Total voting rights,Total Voting Rights,1994P,17721512,0.095,,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/guaranty-trust-holding-company-plc--gtco/total-voting-rights/9703672
2026-08-04 10:10:00,2026-08-04T09:10:00.000,Xtrackers II,XSTR,DIV,Dividend declaration,Important Notice of Dividend Announcement to shareholder of Xtrackers II,0804800470,17721478,18281,-0.025,,,,,
2026-08-04 10:08:05,2026-08-04T09:08:05.000,JTC PLC,JTC,HOL,Holding(s) in company,Holding(s) in Company,1990P,17721445,1328,0.0,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/jtc--jtc/holding-s-in-company/9703606
2026-08-04 10:08:00,2026-08-04T09:08:00.000,Xtrackers II,XE2D,DIV,Dividend declaration,Important Notice of Dividend Announcement to shareholder of Xtrackers II,0804966852,17721446,7.67,,,,,,
