time_uk,datetime_utc,company,ticker,category_code,category,headline,rns_number,news_id,last_price,pct_change,brief,summary,retail_take,sentiment,source_url
2026-08-13 11:00:08,2026-08-13T10:00:08.000,Standard Chartered PLC,STAN,PFT,,Admission to Trading & Publication of Final Terms,5881Q,17737699,2253,1.258,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/standard-chartered--stan/admission-to-trading-publication-of-final-terms/9720611
2026-08-13 11:00:00,2026-08-13T10:00:00.000,HSBC Holdings PLC,HSBA,TEN,,HSBC tender offers for 4 series of notes - results,5853Q,17737698,1540.8,0.195,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/hsbc-holdings--hsba/hsbc-tender-offers-for-4-series-of-notes-results/9720607
2026-08-13 10:56:49,2026-08-13T09:56:49.000,SThree plc,STEM,DSH,Director/PDMR shareholding,Director/PDMR Shareholding,5872Q,17737697,285.5,0.528,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/sthree--stem/director-pdmr-shareholding/9720605
2026-08-13 10:52:36,2026-08-13T09:52:36.000,M&G Credit Income Investment Trust plc,MGCI,HOL,Holding(s) in company,Holding(s) in Company,2382510_en,17737684,91.6,0.0,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/eqs/m-g-credit-income-investment-trust--mgci/holding-s-in-company/9720594
2026-08-13 10:47:44,2026-08-13T09:47:44.000,JTC PLC,JTC,HOL,Holding(s) in company,Holding(s) in Company,5862Q,17737676,1337,0.075,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/jtc--jtc/holding-s-in-company/9720581
2026-08-13 10:47:30,2026-08-13T09:47:30.000,Central Asia Metals PLC,CAML,HOL,Holding(s) in company,TR-1: Notification of major holdings,5861Q,17737675,148.4,-1.722,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/central-asia-metals--caml/tr-1-notification-of-major-holdings/9720580
2026-08-13 10:42:24,2026-08-13T09:42:24.000,Standard Chartered PLC,STAN,DOC,,HY 2026 Pillar 3 Disclosures,5857Q,17737670,2253,1.258,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/standard-chartered--stan/hy-2026-pillar-3-disclosures/9720575
2026-08-13 10:41:43,2026-08-13T09:41:43.000,Marechale Capital PLC,MAC,CNT,,Launch of US$118M Tokenised Coral Reef Programme,5856Q,17737668,5.75,15,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/marechale-capital--mac/launch-of-us-118m-tokenised-coral-reef-programme/9720571
2026-08-13 10:40:00,2026-08-13T09:40:00.000,BH Macro Limited,BHMG,POS,Change of position,Transaction in Own Shares,60813-7196,17737667,426.5,0.235,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/prn/bh-macro-ltd-gbp-shares--bhmg/transaction-in-own-shares/9720572
2026-08-13 10:36:30,2026-08-13T09:36:30.000,discoverIE Group plc,DSCV,DSH,Director/PDMR shareholding,Director / PDMR Shareholding ,5852Q,17737663,820.0,0.122,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/discoverie-group--dscv/director-pdmr-shareholding-/9720567
2026-08-13 10:35:48,2026-08-13T09:35:48.000,Bezant Resources PLC,BZT,UPD,,Hope and Gorob Project commencement of blasting,5850Q,17737661,0.14,-1.408,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/bezant-resources--bzt/hope-and-gorob-project-commencement-of-blasting/9720562
2026-08-13 10:30:21,2026-08-13T09:30:21.000,Boku Inc,BOKU,POS,Change of position,Transaction in Own Shares,5848Q,17737656,111.5,0.0,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/boku-inc-di-reg-s-cat-3-144a--boku/transaction-in-own-shares/9720558
2026-08-13 10:13:46,2026-08-13T09:13:46.000,Smith & Nephew Plc,SN.,POS,Change of position,Transaction in Own Shares,5764Q,17737625,1109.5,1.463,,,,,
2026-08-13 10:08:23,2026-08-13T09:08:23.000,LANDSBANKINN HF.,IRSH,MSCL,,Landsbankinn hf.: Offering of covered bonds,1257423-en,17737559,,,,,,,
2026-08-13 10:05:01,2026-08-13T09:05:01.000,Sunda Energy PLC,SNDA,STR,Strategy/company update,Grant of Petroleum Mining Permit to Matahio NZ,5770Q,17737489,2.05,46.429,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/sunda-energy--snda/grant-of-petroleum-mining-permit-to-matahio-nz/9720387
2026-08-13 10:03:00,2026-08-13T09:03:00.000,The Biotech Growth Trust PLC,BIOG,MSCL,,Monthly Fact Sheet as at 31 July 2026,60813-7180,17737488,1730.0,0.348,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/prn/biotech-growth-trust-the---biog/monthly-fact-sheet-as-at-31-july-2026/9720389
2026-08-13 10:00:00,2026-08-13T09:00:00.000,Haleon PLC,HLN,MSC,Miscellaneous,Launch & price: $2bn three-tranche bond offering,5763Q,17737483,358.1,-0.5,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/haleon--hln/launch-price-2bn-three-tranche-bond-offering/9720382
2026-08-13 09:55:00,2026-08-13T08:55:00.000,Celebrus Technologies PLC,CLBS,POS,Change of position,Transaction in Own Shares,5754Q,17737479,102.5,0.0,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/celebrus-technologies--clbs/transaction-in-own-shares/9720378
2026-08-13 09:54:24,2026-08-13T08:54:24.000,Fulcrum Metals PLC,FMET,HOL,Holding(s) in company,Holding(s) in Company,5759Q,17737477,7.25,0.0,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/fulcrum-metals--fmet/holding-s-in-company/9720376
2026-08-13 09:53:43,2026-08-13T08:53:43.000,Octagon Healthcare Funding PLC,48DB,REN,,Restoration of Listing,5748Q,17737475,118.14,,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/octagon-healthcare-funding-plc--48db/restoration-of-listing/9720372
2026-08-13 09:50:18,2026-08-13T08:50:18.000,Imperial Brands PLC,IMB,POS,Change of position,Transaction in Own Shares,5742Q,17737471,2606,0.308,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/imperial-brands--imb/transaction-in-own-shares/9720369
2026-08-13 09:47:53,2026-08-13T08:47:53.000,Shell plc,SHEL,POS,Change of position,Transaction in Own Shares,1257418-en,17737469,3285.5,-1.114,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/gnw/shell--shel/transaction-in-own-shares/9720367
2026-08-13 09:47:00,2026-08-13T08:47:00.000,Artemis UK Future Leaders Plc,AFL,POS,Change of position,Transaction in Own Shares,60813-7178,17737468,404,1.635,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/prn/artemis-uk-future-leaders-plc--afl/transaction-in-own-shares/9720366
2026-08-13 09:45:46,2026-08-13T08:45:46.000,Future PLC,FUTR,HOL,Holding(s) in company,Holding(s) in Company,5735Q,17737467,322.8,0.812,,,,,
2026-08-13 09:43:35,2026-08-13T08:43:35.000,Halfords Group PLC,HFD,HOL,Holding(s) in company,Halfords Group PLC: Holding in Company,2382506_en,17737465,235,-2.287,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/eqs/halfords-group--hfd/halfords-group-plc-holding-in-company/9720363
2026-08-13 09:43:19,2026-08-13T08:43:19.000,Avon Technologies Plc,AVON,DIV,Dividend declaration,Interim Dividend Currency Exchange Rate,5732Q,17737463,1950.0,1.563,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/avon-technologies-plc--avon/interim-dividend-currency-exchange-rate/9720361
2026-08-13 09:42:12,2026-08-13T08:42:12.000,Standard Bank Group Limited,,IR,Interim results,Half-year Financial Report,5726Q,17737461,,,,,,,
2026-08-13 09:36:43,2026-08-13T08:36:43.000,Celebrus Technologies PLC,CLBS,RAG,Regulatory application/grant,Result of Annual General Meeting,5721Q,17737452,102.5,0.0,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/celebrus-technologies--clbs/result-of-annual-general-meeting/9720349
2026-08-13 09:30:10,2026-08-13T08:30:10.000,CT Global Managed Portfolio Trust,CMPG,NRA,,Investor Presentation,5716Q,17737447,328,0.0,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/ct-global-managed-portfolio-trust-grwth-shs--cmpg/investor-presentation/9720344
2026-08-13 09:30:00,2026-08-13T08:30:00.000,Rentokil Initial PLC,RTO,BOA,Board appointment/change,Organisational Changes & Leadership Appointments,5555Q,17737446,354.9,-1.389,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/rentokil-initial--rto/organisational-changes-leadership-appointments/9720343
2026-08-13 09:28:38,2026-08-13T08:28:38.000,CT Global Managed Portfolio - CMPI,CMPI,NRA,,Investor Presentation,5713Q,17737443,131.5,0.0,,[summary failed: HTTP Error 400: Bad Request],,neutral,https://www.investegate.co.uk/announcement/rns/ct-global-managed-portfolio-trust-inc-shs--cmpi/investor-presentation/9720340
