time_uk,datetime_utc,company,ticker,category_code,category,headline,rns_number,news_id,last_price,pct_change,brief,summary,retail_take,sentiment,source_url
2026-08-11 07:00:06,2026-08-11T06:00:06.000,SigmaRoc PLC,SRC,NRA,,Change of time of IMC Investor meeting,0456Q,17731730,131.8,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Meridian Mining plc,MNO,DRL,Drilling/exploration,Meridian Drills Stacked VMS Layers at Santa Helena,0544Q,17731688,90.6,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Seeing Machines Limited,SEE,TST,Trading statement,FY2026 Trading Update and Q4 FY2026 Quarterly KPIs,0981Q,17731689,4.75,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Sealand Capital Galaxy Limited,SCGL,UPD,,EXPANDING DIGITAL FINANCIAL CAPABILITIES,1575Q,17731690,0.4255,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Nostrum Oil & Gas PLC,NOG,IR,Interim results,Financial Results for 6M ended 30 June 2026,1581Q,17731691,4,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Principality Building Society,XX13,IR,Interim results,Half-year Financial Report,1583Q,17731693,,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,IG Group Holdings plc,IGG,DSH,Director/PDMR shareholding,Director/PDMR Shareholding,0346Q,17731694,1360.0,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Arc Minerals Limited,ARCM,BOA,Board appointment/change,Director Resignation,0447Q,17731695,0.575,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Likewise Group PLC,LIKE,HOL,Holding(s) in company,Holding(s) in Company,0449Q,17731696,30.25,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,EPE Special Opportunities Limited,ESO,HOL,Holding(s) in company,Holding(s) in Company,0440Q,17731697,211,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Bay Capital PLC,BAY,DSH,Director/PDMR shareholding,Director/PDMR Shareholding,0506Q,17731699,9.95,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Aptitude Software Group PLC,APTD,BOA,Board appointment/change,Appointment of Chief Financial Officer,0514Q,17731700,198,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Liontrust Asset Management PLC,LIO,DSH,Director/PDMR shareholding,Director/PDMR Shareholding,0517Q,17731701,303.5,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Lion Finance Group PLC,BGEO,DIV,Dividend declaration,Dividend Declaration,0527Q,17731703,12500.0,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Yellow Cake PLC,YCA,HOL,Holding(s) in company,TR-1: Notification of Major Holdings,0543Q,17731704,554,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Quantum Data Energy PLC,QDE,NOA,Notice of AGM,Notice of Reconvened AGM,9557P,17731711,1.2,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,CelLBxHealth PLC,CLBX,MSC,Miscellaneous,Parsortix CTCs used for Brain Cancer detection,9615P,17731712,1.35,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Light Science Tech. Holdings PLC,LST,NOR,Notice of results,Notice of Results and Investor Presentation,0173Q,17731713,1.6,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Celebrus Technologies PLC,CLBS,POS,Change of position,Transaction in Own Shares,0536Q,17731686,106.5,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,B.P. Marsh & Partners PLC,BPM,POS,Change of position,Transaction in Own Shares and Total Voting Rights,0542Q,17731687,676,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,GenIP PLC,GNIP,NRA,,New & recurring contract wins ,0499Q,17731733,3.9,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,NWF Group PLC,NWF,NOA,Notice of AGM,Notice of AGM,0344Q,17731715,153,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Helium One Global Ltd,HE1,MSC,Miscellaneous,Further Sale Under Helium Offtake Agreement,0347Q,17731716,0.39,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Verici Dx PLC,VRCI,MSC,Miscellaneous,Certified Service Provider agreement with Olink®,0444Q,17731717,0.225,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Heathrow,,MSC,Miscellaneous,Business and traffic commentary Jul 2026,0342Q,17731718,,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Redcentric PLC,RCN,MSC,Miscellaneous,Share Buyback Programme and Disposal proceeds,0448Q,17731719,99,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Hostelworld Group PLC,HSW,APP,,Change of Adviser,0463Q,17731720,109,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Genedrive PLC,GDR,MSC,Miscellaneous,Completion of PALOH-UK Patient Recruitment,0466Q,17731721,1.15,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Lion Finance Group PLC,BGEO,MSC,Miscellaneous,GEL 59.0 million share buyback programme extension,0531Q,17731722,12500.0,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,ProCook Group PLC,PROC,NOA,Notice of AGM,Notice of AGM,0532Q,17731723,50.0,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Schroder Asian Total Retn InvCo PLC,ATR,CIR,Circular,Publication of a Circular,0980Q,17731724,698,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Fermi Inc.,FRMI,NRA,,CORRECTION Fermi Announces Agreement w/ TensorWave,0598Q,17731725,6.24,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Vietnam Enterprise Investments Ltd,VEIL,NRA,,Discount Management Update,1577Q,17731726,724,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Synectics PLC,SNX,NRA,,Synectics Advances AI Product Strategy,0250Q,17731727,195,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Dunedin Income Growth Inv Tst PLC,DIG,NRA,,Kepler Trust Intelligence: New Research,0261Q,17731728,318,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Solvonis Therapeutics PLC,SVNS,NRA,,Solvonis to Present at WTR Conference,0307Q,17731729,0.135,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,SysGroup PLC,SYS,NRA,,£1m+ cyber wins; first UK&I MSP on Rubrik PayGo,0468Q,17731731,31,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Breedon Group PLC,BREE,NRA,,“Back British Cement” campaign update ,0469Q,17731732,349,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Aberdeen Asia Focus plc,AAS,MSC,Miscellaneous,Performance-linked tender test satisfied & renewed,0323Q,17731714,442,,,,,,
2026-08-11 07:00:05,2026-08-11T06:00:05.000,Invinity Energy Systems PLC,IES,NRA,,Progress on FlexBase Project Delivery,0505Q,17731734,22.25,,,,,,
2026-08-11 07:00:04,2026-08-11T06:00:04.000,CML Microsystems PLC,CML,AGM,AGM statement,AGM Statement,0510Q,17731677,275,,,,,,
2026-08-11 07:00:04,2026-08-11T06:00:04.000,Lion Finance Group PLC,BGEO,IR,Interim results,2Q26 and 1H26 Results Report,0526Q,17731692,12500.0,,,,,,
2026-08-11 07:00:04,2026-08-11T06:00:04.000,ECR Minerals PLC,ECR,IOE,Issue of equity,Additional £0.25m from institutional investor ,0529Q,17731685,0.18,,,,,,
2026-08-11 07:00:04,2026-08-11T06:00:04.000,InterContinental Hotels Group PLC,IHG,IR,Interim results,Half-year Financial Report,0515Q,17731684,155.55,,,,,,
2026-08-11 07:00:04,2026-08-11T06:00:04.000,Harena Rare Earths PLC,HREE,STR,Strategy/company update,Mining Terms and Conditions (CCM) Signed,0525Q,17731683,2.7,,,,,,
2026-08-11 07:00:04,2026-08-11T06:00:04.000,Oriole Resources PLC,ORR,UPD,,Central Licence Package Update ,0524Q,17731682,0.335,,,,,,
2026-08-11 07:00:04,2026-08-11T06:00:04.000,Renewables Infrastructure Grp (The),TRIG,POS,Change of position,Transaction in Own Shares,0512Q,17731681,77.1,,,,,,
2026-08-11 07:00:04,2026-08-11T06:00:04.000,Thor Explorations Ltd,THX,IR,Interim results,Q2 & H1 2026 FINANCIAL & OPERATING RESULTS,0511Q,17731680,62.6,,,,,,
2026-08-11 07:00:04,2026-08-11T06:00:04.000,"Atalaya Mining Copper, S.A.",ATYM,IR,Interim results,Q2 and H1 2026 Financial Results ,0503Q,17731679,992,,,,,,
2026-08-11 07:00:04,2026-08-11T06:00:04.000,International Workplace Group PLC,IWG,IR,Interim results,H1 2026 Results Announcement,0509Q,17731678,185.7,,,,,,
2026-08-11 07:00:03,2026-08-11T06:00:03.000,Ruffer Investment Company Limited,RICA,POS,Change of position,Transaction in Own Shares,0390Q,17731645,299,,,,,,
2026-08-11 07:00:03,2026-08-11T06:00:03.000,IMI PLC,IMI,POS,Change of position,Transaction in Own Shares,0420Q,17731655,3142,,,,,,
2026-08-11 07:00:03,2026-08-11T06:00:03.000,Grafton Group PLC,GFTU,POS,Change of position,Transaction in Own Shares,0419Q,17731654,1031.8,,,,,,
2026-08-11 07:00:03,2026-08-11T06:00:03.000,Afentra PLC,AET,UPD,,Operational Update ,0417Q,17731653,63.5,,,,,,
2026-08-11 07:00:03,2026-08-11T06:00:03.000,Science Group PLC,SAG,POS,Change of position,Transaction in Own Shares,0396Q,17731648,583,,,,,,
2026-08-11 07:00:03,2026-08-11T06:00:03.000,GlobalData PLC,DATA,POS,Change of position,Transaction in Own Shares,0416Q,17731651,85.8,,,,,,
2026-08-11 07:00:03,2026-08-11T06:00:03.000,International Workplace Group PLC,IWG,POS,Change of position,Transaction in Own Shares,0402Q,17731650,185.7,,,,,,
2026-08-11 07:00:03,2026-08-11T06:00:03.000,M&C Saatchi PLC,SAA,POS,Change of position,Transaction in Own Shares,0398Q,17731649,140.0,,,,,,
2026-08-11 07:00:03,2026-08-11T06:00:03.000,Greencoat Renewables PLC,GRP,POS,Change of position,Transaction in Own Shares,0405Q,17731652,0.783,,,,,,
2026-08-11 07:00:03,2026-08-11T06:00:03.000,Brown Advisory US Smaller Cos. PLC,BASC,POS,Change of position,Transaction in Own Shares,0437Q,17731656,1610.0,,,,,,
2026-08-11 07:00:03,2026-08-11T06:00:03.000,Hemogenyx Pharmaceuticals PLC,HEMO,AGR,,Collaboration with Cellin Technologies ,0502Q,17731676,642.5,,,,,,
2026-08-11 07:00:03,2026-08-11T06:00:03.000,Bellway PLC,BWY,TST,Trading statement,Trading Update,0443Q,17731658,2100.0,,,,,,
2026-08-11 07:00:03,2026-08-11T06:00:03.000,Currys PLC,CURY,POS,Change of position,Transaction in Own Shares,0450Q,17731659,159.8,,,,,,
2026-08-11 07:00:03,2026-08-11T06:00:03.000,Oakley Capital Investments Limited,OCI,POS,Change of position,Transaction in Own Shares,0451Q,17731660,534,,,,,,
2026-08-11 07:00:03,2026-08-11T06:00:03.000,Shoe Zone PLC,SHOE,TST,Trading statement,Trading Update,0452Q,17731661,61,,,,,,
2026-08-11 07:00:03,2026-08-11T06:00:03.000,AEP Plantations PLC,AEP,POS,Change of position,Transaction in Own Shares,0461Q,17731662,176,,,,,,
2026-08-11 07:00:03,2026-08-11T06:00:03.000,TMT Investments PLC,TMT,IR,Interim results,Half-year Report ,0471Q,17731664,3.34,,,,,,
